205, 7315,   94.0,   210.0,
205, 7315,   96.0,   209.2,
205, 7315,   98.0,   208.7,
205, 7315,  100.0,   207.6,
205, 7315,  102.0,   207.4,
205, 7315,  104.0,   207.3,
205, 7315,  106.0,   206.5,
205, 7315,  108.0,   205.7,
205, 7315,  110.0,   205.6,
205, 7315,  112.0,   204.6,
205, 7315,  114.0,   203.9,
205, 7315,  116.0,   203.8,
205, 7315,  118.0,   203.7,
205, 7315,  120.0,   203.5,
205, 7315,  122.0,   203.2,
205, 7315,  124.0,   202.5,
205, 7315,  126.0,   201.8,
205, 7315,  128.0,   201.0,
205, 7315,  130.0,   199.7,
205, 7315,  132.0,   198.6,
205, 7315,  134.0,   197.6,
205, 7315,  136.0,   197.1,
205, 7315,  138.0,   197.3,
205, 7315,  140.0,   197.3,
205, 7315,  142.0,   197.5,
205, 7315,  144.0,   197.0,
205, 7315,  146.0,   195.9,
205, 7315,  148.0,   195.3,
205, 7315,  150.0,   195.2,
205, 7315,  152.0,   194.0,
205, 7315,  154.0,   193.4,
205, 7315,  156.0,   193.2,
205, 7315,  158.0,   193.3,
205, 7315,  160.0,   193.5,
205, 7315,  162.0,   193.1,
205, 7315,  164.0,   192.6,
205, 7315,  166.0,   192.3,
205, 7315,  168.0,   192.3,
205, 7315,  170.0,   192.4,
205, 7315,  172.0,   192.6,
205, 7315,  174.0,   192.7,
205, 7315,  176.0,   192.4,
205, 7315,  178.0,   192.1,
205, 7315,  180.0,   191.6,
205, 7315,  182.0,   191.2,
205, 7315,  184.0,   190.9,
205, 7315,  186.0,   190.8,
205, 7315,  188.0,   190.7,
205, 7315,  190.0,   190.6,
205, 7315,  192.0,   190.1,
205, 7315,  194.0,   189.7,
205, 7315,  196.0,   189.3,
205, 7315,  198.0,   189.1,
205, 7315,  200.0,   189.3,
206, 7366,    0.0,   207.3,
206, 7366,    2.0,   207.2,
206, 7366,    4.0,   206.9,
206, 7366,    6.0,   207.0,
206, 7366,    8.0,   207.0,
206, 7366,   10.0,   206.7,
206, 7366,   12.0,   206.8,
206, 7366,   14.0,   206.9,
206, 7366,   16.0,   207.0,
206, 7366,   18.0,   207.0,
206, 7366,   20.0,   206.8,
206, 7366,   22.0,   207.0,
206, 7366,   24.0,   206.9,
206, 7366,   26.0,   207.0,
206, 7366,   28.0,   207.1,
206, 7366,   30.0,   207.2,
206, 7366,   32.0,   207.0,
206, 7366,   34.0,   206.8,
206, 7366,   36.0,   207.2,
206, 7366,   38.0,   207.1,
206, 7366,   40.0,   207.2,
206, 7366,   42.0,   206.9,
206, 7366,   44.0,   206.8,
206, 7366,   46.0,   206.8,
206, 7366,   48.0,   207.1,
206, 7366,   50.0,   206.8,
206, 7366,   52.0,   206.9,
206, 7366,   54.0,   207.0,
206, 7366,   56.0,   206.8,
206, 7366,   58.0,   206.8,
206, 7366,   60.0,   207.3,
206, 7366,   62.0,   207.1,
206, 7366,   64.0,   207.1,
206, 7366,   66.0,   206.9,
206, 7366,   68.0,   207.2,
206, 7366,   70.0,   208.3,
206, 7366,   72.0,   209.3,
206, 7366,   74.0,   210.1,
206, 7366,   76.0,   209.9,
206, 7366,   78.0,   209.9,
206, 7366,   80.0,   210.2,
206, 7366,   82.0,   209.1,
206, 7366,   84.0,   208.5,
206, 7366,   86.0,   208.6,
206, 7366,   88.0,   208.1,
206, 7366,   90.0,   208.6,
206, 7366,   92.0,   208.8,
206, 7366,   94.0,   206.3,
206, 7366,   96.0,   205.3,
206, 7366,   98.0,   205.3,
206, 7366,  100.0,   205.0,
206, 7366,  102.0,   204.7,
206, 7366,  104.0,   202.9,
206, 7366,  106.0,   201.8,
206, 7366,  108.0,   202.5,
206, 7366,  110.0,   202.3,
206, 7366,  112.0,   201.1,
206, 7366,  114.0,   199.9,
206, 7366,  116.0,   199.3,
206, 7366,  118.0,   198.9,
206, 7366,  120.0,   197.8,
206, 7366,  122.0,   197.0,
206, 7366,  124.0,   197.7,
206, 7366,  126.0,   197.5,
206, 7366,  128.0,   197.5,
206, 7366,  130.0,   196.8,
206, 7366,  132.0,   196.8,
206, 7366,  134.0,   196.6,
206, 7366,  136.0,   195.8,
206, 7366,  138.0,   195.9,
206, 7366,  140.0,   196.2,
206, 7366,  142.0,   196.0,
206, 7366,  144.0,   196.1,
206, 7366,  146.0,   195.6,
206, 7366,  148.0,   195.7,
206, 7366,  150.0,   195.2,
206, 7366,  152.0,   194.5,
206, 7366,  154.0,   193.7,
206, 7366,  156.0,   193.6,
206, 7366,  158.0,   193.2,
206, 7366,  160.0,   193.2,
206, 7366,  162.0,   192.6,
206, 7366,  164.0,   192.2,
206, 7366,  166.0,   192.0,
206, 7366,  168.0,   191.9,
206, 7366,  170.0,   192.0,
206, 7366,  172.0,   191.7,
206, 7366,  174.0,   191.9,
206, 7366,  176.0,   191.9,
206, 7366,  178.0,   191.8,
206, 7366,  180.0,   192.2,
206, 7366,  182.0,   191.8,
206, 7366,  184.0,   191.3,
206, 7366,  186.0,   191.4,
206, 7366,  188.0,   191.0,
206, 7366,  190.0,   191.2,
206, 7366,  192.0,   191.1,
206, 7366,  194.0,   191.6,
206, 7366,  196.0,   191.1,
206, 7366,  198.0,   191.3,
206, 7366,  200.0,   191.5,
208, 7417,    0.0,   209.6,
208, 7417,    2.0,   209.7,
208, 7417,    4.0,   209.9,
208, 7417,    6.0,   209.7,
208, 7417,    8.0,   209.6,
208, 7417,   10.0,   209.5,
208, 7417,   12.0,   209.6,
208, 7417,   14.0,   209.6,
208, 7417,   16.0,   209.7,
208, 7417,   18.0,   209.6,
208, 7417,   20.0,   209.5,
208, 7417,   22.0,   209.6,
208, 7417,   24.0,   209.5,
208, 7417,   26.0,   209.5,
208, 7417,   28.0,   209.4,
